Source,Target,Weight
100x,Altcoins,1
100x,CryptoNews,1
100x,ERC20,1
100x,GEM,1
100x,Squeeze,1
100x,StoptheSteal,1
100x,WalletWatcher,1
100x,WaronCryptoTerror,1
100x,WaronRugs,1
100x,cryptocurrency,1
100x,cryptogem,1
100x,investing,1
100xGems,100xcoin,1
100xGems,CryptoGems,2
100xGems,CryptoNews,1
100xGems,ERC20tokens,1
100xGems,GEM,1
100xGems,NewHeatCoinontheComeUp,2
100xGems,Squeeze,2
100xGems,StoptheSteal,3
100xGems,WalletWatcher,2
100xGems,WaronCryptoTerror,2
100xGems,WaronCryptoTerrro,1
100xGems,WaronRugs,3
100xGems,altcoin,1
100xGems,blockchain,1
100xGems,cryptocurrecy,2
100xGems,cryptocurrencies,1
100xGems,investing,2
100xcoin,CryptoNews,1
100xcoin,ERC20tokens,1
100xcoin,GEM,1
100xcoin,StoptheSteal,1
100xcoin,WalletWatcher,1
100xcoin,WaronCryptoTerrro,1
100xcoin,WaronRugs,1
100xcoin,altcoin,1
100xcoin,blockchain,1
100xcoin,cryptocurrencies,1
100xgem,Crypto,1
100xgem,GEM,1
100xgem,Squeeze,1
100xgem,StoptheSteal,1
100xgem,WalletWatcher,1
100xgem,WaronCryptoTerror,1
100xgem,WaronRugs,1
100xgem,cryptocurrencies,1
19Entities,30Meetings,1
19Entities,44Staffers,1
19Entities,90Pages,1
19Entities,Alabama,1
19Entities,Antitrust,1
19Entities,Civil,1
19Entities,ElectionLaw,1
19Entities,Emails,1
19Entities,Expenses,1
19Entities,Facebook,1
19Entities,Florida,1
19Entities,Generals,1
19Entities,January5th,1
19Entities,January6th,1
19Entities,Liability,1
19Entities,Missouri,1
19Entities,MissouriAG,1
19Entities,RAGA,1
19Entities,RLDF,1
19Entities,Report,1
19Entities,RoboCalls,1
19Entities,StopTheSteal,1
19Entities,TheBusinessOfMakingFriends,1
19Entities,USCOC,1
19Entities,WarGames,1
2020Election,Insurrectionist,1
2020Election,J6,1
2020Election,January6th,1
2020Election,StopTheSteal,1
30Meetings,44Staffers,1
30Meetings,90Pages,1
30Meetings,Alabama,1
30Meetings,Antitrust,1
30Meetings,Civil,1
30Meetings,ElectionLaw,1
30Meetings,Emails,1
30Meetings,Expenses,1
30Meetings,Facebook,1
30Meetings,Florida,1
30Meetings,Generals,1
30Meetings,January5th,1
30Meetings,January6th,1
30Meetings,Liability,1
30Meetings,Missouri,1
30Meetings,MissouriAG,1
30Meetings,RAGA,1
30Meetings,RLDF,1
30Meetings,Report,1
30Meetings,RoboCalls,1
30Meetings,StopTheSteal,1
30Meetings,TheBusinessOfMakingFriends,1
30Meetings,USCOC,1
30Meetings,WarGames,1
44Staffers,90Pages,1
44Staffers,Alabama,1
44Staffers,Antitrust,1
44Staffers,Civil,1
44Staffers,ElectionLaw,1
44Staffers,Emails,1
44Staffers,Expenses,1
44Staffers,Facebook,1
44Staffers,Florida,1
44Staffers,Generals,1
44Staffers,January5th,1
44Staffers,January6th,1
44Staffers,Liability,1
44Staffers,Missouri,1
44Staffers,MissouriAG,1
44Staffers,RAGA,1
44Staffers,RLDF,1
44Staffers,Report,1
44Staffers,RoboCalls,1
44Staffers,StopTheSteal,1
44Staffers,TheBusinessOfMakingFriends,1
44Staffers,USCOC,1
44Staffers,WarGames,1
90Pages,Alabama,1
90Pages,Antitrust,1
90Pages,Civil,1
90Pages,ElectionLaw,1
90Pages,Emails,1
90Pages,Expenses,1
90Pages,Facebook,1
90Pages,Florida,1
90Pages,Generals,1
90Pages,January5th,1
90Pages,January6th,1
90Pages,Liability,1
90Pages,Missouri,1
90Pages,MissouriAG,1
90Pages,RAGA,1
90Pages,RLDF,1
90Pages,Report,1
90Pages,RoboCalls,1
90Pages,StopTheSteal,1
90Pages,TheBusinessOfMakingFriends,1
90Pages,USCOC,1
90Pages,WarGames,1
AFP,BilanDeLaHonte,1
AFP,France,1
AFP,GiletsJaunes,1
AFP,Macron,1
AFP,STOPtheSTEAL,1
AFP,Terrorisme,1
AFP,manifs,1
AFP,soignants,1
AFP,vaccination,1
ALCS,RaysvsRedSox,1
ALCS,RedSoxNation,1
ALCS,STOPTHESTEAL,1
ALCS,stopthesteal,4
ALEC,ChrisWray,1
ALEC,FederalistSociety,1
ALI,LauraLoomer,1
ALI,StopTheSteal,1
AZAudit,STOPtheSTEAL,7
AZAudit,stopthesteal,1
AbortionBan,AbortionIsLegal,1
AbortionBan,DemVoice1,1
AbortionBan,ONEV1,1
AbortionBan,StopTheSteal,1
AbortionIsLegal,DemVoice1,1
AbortionIsLegal,ONEV1,1
AbortionIsLegal,StopTheSteal,1
Accountability,stopthesteal,1
Alabama,Antitrust,1
Alabama,Civil,1
Alabama,ElectionLaw,1
Alabama,Emails,1
Alabama,Expenses,1
Alabama,Facebook,1
Alabama,Florida,1
Alabama,Generals,1
Alabama,January5th,1
Alabama,January6th,1
Alabama,Liability,1
Alabama,Missouri,1
Alabama,MissouriAG,1
Alabama,RAGA,1
Alabama,RLDF,1
Alabama,Report,1
Alabama,RoboCalls,1
Alabama,StopTheSteal,1
Alabama,TheBusinessOfMakingFriends,1
Alabama,USCOC,1
Alabama,WarGames,1
AliAlexander,BrandonStraka,1
AliAlexander,Jan6Committee,3
AliAlexander,January6th,1
AliAlexander,RogerStone,1
AliAlexander,StopTheSteal,4
AliAlexander,StoptheSteal,1
AllLivesMatter,BlueLivesMatter,1
AllLivesMatter,MedicalFreedom,1
AllLivesMatter,StopTheSteal,1
Altcoins,CryptoNews,1
Altcoins,ERC20,1
Altcoins,GEM,1
Altcoins,Squeeze,1
Altcoins,StoptheSteal,1
Altcoins,WalletWatcher,1
Altcoins,WaronCryptoTerror,1
Altcoins,WaronRugs,1
Altcoins,cryptocurrency,1
Altcoins,cryptogem,1
Altcoins,investing,1
AmandaChase,Arizona,1
AmandaChase,Bannon,1
AmandaChase,Chase,1
AmandaChase,Finchem,1
AmandaChase,Fredericks,1
AmandaChase,GlennYoungkin,1
AmandaChase,January6thinsurrection,1
AmandaChase,MarkFinchem,1
AmandaChase,Paine,1
AmandaChase,QAnon,1
AmandaChase,RepMarkFinchem,1
AmandaChase,Satanic,1
AmandaChase,StopTheSteal,1
AmandaChase,Trump,1
AmandaChase,VA,1
AmandaChase,Virginia,1
AmandaChase,Youngkin,1
AmandaChase,ZakPaine,1
AmandaChase,audit,1
AmandaChase,cabal,1
AmandaChase,cannibalistic,1
AmandaChase,patriots,1
AmandaChase,pedophiles,1
AmandaChase,rioters,1
America,Democracy,1
America,Stopthesteal,1
America,ThereWasNoSreal,1
America,Vote,1
America,politics,1
America,trumplost,1
AmericanJustice,DOJ,1
AmericanJustice,InvestigatingThatDay,1
AmericanJustice,StopTheSteal,1
AmericanTaliban,BigLie,1
AmericanTaliban,January6th,1
AmericanTaliban,January6thInsurrection,1
AmericanTaliban,RollingCoup,1
Antitrust,Civil,1
Antitrust,ElectionLaw,1
Antitrust,Emails,1
Antitrust,Expenses,1
Antitrust,Facebook,1
Antitrust,Florida,1
Antitrust,Generals,1
Antitrust,January5th,1
Antitrust,January6th,1
Antitrust,Liability,1
Antitrust,Missouri,1
Antitrust,MissouriAG,1
Antitrust,RAGA,1
Antitrust,RLDF,1
Antitrust,Report,1
Antitrust,RoboCalls,1
Antitrust,StopTheSteal,1
Antitrust,TheBusinessOfMakingFriends,1
Antitrust,USCOC,1
Antitrust,WarGames,1
Arizona,Bannon,1
Arizona,Chase,1
Arizona,Finchem,1
Arizona,Fredericks,1
Arizona,GlennYoungkin,1
Arizona,January6thinsurrection,1
Arizona,MarkFinchem,1
Arizona,Paine,1
Arizona,QAnon,1
Arizona,RepMarkFinchem,1
Arizona,Satanic,1
Arizona,StopTheSteal,1
Arizona,Trump,2
Arizona,VA,1
Arizona,Virginia,1
Arizona,Youngkin,1
Arizona,ZakPaine,1
Arizona,audit,1
Arizona,cabal,1
Arizona,cannibalistic,1
Arizona,factsmatter,1
Arizona,patriots,1
Arizona,pedophiles,1
Arizona,rioters,1
Arizona,stopthesteal,1
ArizonaAudit,DominionFraud,2
ArizonaAudit,Facts,2
ArizonaAudit,MakeItMakeSense,1
ArizonaAudit,StopTheSteal,2
ArizonaAudit,THELAW,2
ArizonaAudit,TheWorldIsWatching,1
ArizonaAudit,Truth,2
AshliBabbitt,StopTheSteal,2
AshliBabbitt,TheBigLie,1
Audit,StopTheSteal,1
AuditAll50States,ForensicAudit,3
AuditAll50States,MAGA,1
AuditAll50States,Scientific,2
AuditAll50States,StopTheSteal,5
AuditAll50States,Trump,4
AuditAll50States,Trump2020,3
AuditAll50States,TrumpWon,2
AuditAll50States,USA,2
AuditAll50States,stopthesteal,1
AuditAllStates,StopTheSteal,1
AuditAllStates,TrumpWon,1
AuditAllStates,WeThePeople,1
AuditIowa,CyberNinjas,1
AuditIowa,DECERTIFYiowa,1
AuditIowa,IOWA,1
AuditIowa,JonDunwellCheated,1
AuditIowa,StopTheSteal,1
Auditthescore,StoptheSteal,1
BLM,BOENYC,1
BLM,BlackLivesMatter,1
BLM,COVID19,2
BLM,CarmenQuinones,1
BLM,CurtisSliwa,1
BLM,DawnBancroft,1
BLM,Democrat,1
BLM,Disparities,1
BLM,DontBeFooled,1
BLM,EricAdams,1
BLM,ForProfitPrisons,1
BLM,Harlem,1
BLM,InstitutionalRacism,1
BLM,Jan6th,1
BLM,JoeBidenIsaDisgrace,2
BLM,JoeBidensAmerica,2
BLM,MAGA2024,2
BLM,Maga,1
BLM,Marijuana,1
BLM,MerrickGarland,1
BLM,NYCBOE,1
BLM,NYCElection2021,1
BLM,NancyPelosi,1
BLM,Pennsylvania,1
BLM,RussellAllen,1
BLM,Sentencing,1
BLM,ShaunAbreu,1
BLM,StopRealSteal,1
BLM,StopTheSteal,2
BLM,Trump,1
BLM,TrumpRally,2
BLM,TrumpWasRight,2
BLM,mississippi,1
BLM,stopthesteal,2
BLM,washingtondc,1
BLUEWAVE2022,DemVoice1,1
BLUEWAVE2022,ONEV1,1
BLUEWAVE2022,StopTheSteal,1
BLUEWAVE2022,VA,1
BLUEWAVE2022,votersuppression,1
BOENYC,BlackLivesMatter,1
BOENYC,CarmenQuinones,1
BOENYC,CurtisSliwa,1
BOENYC,Democrat,1
BOENYC,DontBeFooled,1
BOENYC,EricAdams,1
BOENYC,Harlem,1
BOENYC,NYCBOE,1
BOENYC,NYCElection2021,1
BOENYC,ShaunAbreu,1
BOENYC,StopRealSteal,1
BOENYC,StopTheSteal,1
BOENYC,Trump,1
BURYtheBARR,StoptheCount,1
BURYtheBARR,StoptheSteal,1
BanFracking,FreeTrade,1
BanFracking,RestorePA,1
BanFracking,StopTheSteal,1
BananaRepublic,BananaSplit,1
BananaRepublic,ElectionInterference,1
BananaRepublic,FactGate,1
BananaRepublic,HowDemocracyEnds,1
BananaRepublic,Republicans,1
BananaRepublic,StopTheSteal,1
BananaRepublic,TrumpCoupPlot,1
BananaRepublicans,DoNotComply,1
BananaRepublicans,DoNotVote,1
BananaRepublicans,DoNothingRepublicans,1
BananaRepublicans,JamesMault,1
BananaRepublicans,PantsCandy,1
BananaRepublicans,Resist,1
BananaRepublicans,StopTheSteal,4
BananaRepublicans,TNleg,1
BananaRepublicans,resist,3
BananaSplit,ElectionInterference,1
BananaSplit,FactGate,1
BananaSplit,HowDemocracyEnds,1
BananaSplit,Republicans,1
BananaSplit,StopTheSteal,1
BananaSplit,TrumpCoupPlot,1
Bannon,Chase,1
Bannon,Finchem,1
Bannon,Fredericks,1
Bannon,GlennYoungkin,1
Bannon,January6thinsurrection,1
Bannon,MarkFinchem,1
Bannon,Paine,1
Bannon,QAnon,1
Bannon,RepMarkFinchem,1
Bannon,Satanic,1
Bannon,StopTheSteal,1
Bannon,Trump,1
Bannon,VA,1
Bannon,Virginia,1
Bannon,Youngkin,1
Bannon,ZakPaine,1
Bannon,audit,1
Bannon,cabal,1
Bannon,cannibalistic,1
Bannon,patriots,1
Bannon,pedophiles,1
Bannon,rioters,1
Biden,ExpandtheCourt,1
Biden,MitchMcConnell,1
Biden,SCOTUS,1
Biden,StOPtheSTEAL,1
Biden,SupremeCourt,1
Biden,Trump,1
BidenCheatedandGotCaught,ChinaJoe,1
BidenCheatedandGotCaught,EveryLegalVote,1
BidenCheatedandGotCaught,FairElection,1
BidenCheatedandGotCaught,ForensicAudit,1
BidenCheatedandGotCaught,GetRidDominion,1
BidenCheatedandGotCaught,GetRidOfRino,1
BidenCheatedandGotCaught,MAGA,1
BidenCheatedandGotCaught,RiggedElections,1
BidenCheatedandGotCaught,StealWasReal,1
BidenCheatedandGotCaught,StopTheSteal,1
BidenCheatedandGotCaught,TrumpWon2020,1
BidenMustGo,StopTheBullShit,1
BidenMustGo,StopTheSteal,1
BidenWonDay,StopTheSteal,1
BidenWonDay,TacoTuesday,1
BidenWonDay,TuesdayFeeling,1
BidenWonDay,TuesdayVibe,1
BidenWonDay,vaccine,1
BigLiarDJT,SoreLoser,1
BigLiarDJT,StopTheSteal,1
BigLiarDJT,TrumpRally,1
BigLie,Capitol,1
BigLie,Conservative,1
BigLie,Democracy,3
BigLie,Democrats,1
BigLie,EmancipationProclamation,1
BigLie,GOP,1
BigLie,GOPTraitorsToDemocracy,2
BigLie,GetOut,2
BigLie,Hell,1
BigLie,Hope,4
BigLie,House,1
BigLie,IaDems,1
BigLie,IaPolitics,1
BigLie,Insurrectionists,1
BigLie,Jan6NeverAgain,1
BigLie,January6th,1
BigLie,January6thInsurrection,1
BigLie,Juneteenth,1
BigLie,KrauseCares,1
BigLie,LouBarletta,2
BigLie,PickThePockets,1
BigLie,PickYourPockets,1
BigLie,Prison,1
BigLie,Republicans,3
BigLie,RollingCoup,1
BigLie,SCOTUS,1
BigLie,SavingDemocracy,1
BigLie,Senate,1
BigLie,StopTheSteal,7
BigLie,TFG,1
BigLie,Texas,1
BigLie,Trump,3
BigLie,USA,4
BigLie,VoteBlue,3
BigLie,VoteBlueToSaveAmerica,2
BigLie,VoterFraud,2
BigLie,Voters,1
BigLie,WhiteSupremacists,1
BigLie,racist,1
BigLie,slaves,1
BigLie,trumpSupporters,1
BilanDeLaHonte,France,1
BilanDeLaHonte,GiletsJaunes,1
BilanDeLaHonte,Macron,1
BilanDeLaHonte,STOPtheSTEAL,1
BilanDeLaHonte,Terrorisme,1
BilanDeLaHonte,manifs,1
BilanDeLaHonte,soignants,1
BilanDeLaHonte,vaccination,1
BlackLivesMatter,CarmenQuinones,1
BlackLivesMatter,CurtisSliwa,1
BlackLivesMatter,Democrat,1
BlackLivesMatter,DontBeFooled,1
BlackLivesMatter,EricAdams,1
BlackLivesMatter,Harlem,1
BlackLivesMatter,NYCBOE,1
BlackLivesMatter,NYCElection2021,1
BlackLivesMatter,ShaunAbreu,1
BlackLivesMatter,StopRealSteal,1
BlackLivesMatter,StopTheSteal,1
BlackLivesMatter,Trump,1
BlueLivesMatter,MedicalFreedom,1
BlueLivesMatter,StopTheSteal,1
BoycottTheVote,MAGA,1
BoycottTheVote,OwnTheLibs,1
BoycottTheVote,StopTheSteal,1
BoycottTheVote,Trump,1
BrandonStraka,RogerStone,1
BrandonStraka,StopTheSteal,1
Brewers2021,MakeMLBGreatAgain,1
Brewers2021,StopTheSteal,1
BucksCounty,CapitolInsurrection,1
BucksCounty,J6,1
BucksCounty,JimWorthington,1
BucksCounty,PA01,1
BucksCounty,PASEN,1
BucksCounty,Pennsylvania,1
BucksCounty,StopTheSteal,1
CFPreality,SSF,1
CFPreality,cod,1
CFPreality,stopthesteal,1
COVID,CommonSense,1
COVID,CovidVaccine,1
COVID,FlatEarther,1
COVID,FormerGuy,1
COVID,InjectBleach,1
COVID,Ivermectin,1
COVID,MAGA,1
COVID,PhilValentine,1
COVID,Resist,1
COVID,StopTheSteal,2
COVID,Trumpvirus,1
COVID19,Dying,1
COVID19,Exploited,1
COVID19,FINE,1
COVID19,FactsMatter,1
COVID19,Hospitalized,1
COVID19,ImmuneSystem,1
COVID19,JoeBidenIsaDisgrace,2
COVID19,JoeBidensAmerica,2
COVID19,Lied,1
COVID19,MAGA2024,2
COVID19,StopTheSteal,1
COVID19,TrumpRally,2
COVID19,TrumpWasRight,2
COVID19,TruthMatters,1
COVID19,UnVaccinated,1
COVID19,Used,1
COVID19,Vaccines,1
COVID19,stopthesteal,2
COVID19Ontario,CondoKingpin,1
COVID19Ontario,JohnTory,1
COVID19Ontario,StopTheSteal,1
COVID19Ontario,Toronto,1
CPSCorruption,FamiliesBelongTogether,1
CPSCorruption,GoodbyeAFCC,1
CPSCorruption,SANMATEO,1
CPSCorruption,icbkidnappers,1
CadetBoneSpurs,HeWas8YearsOld,2
CadetBoneSpurs,MAGA,2
CadetBoneSpurs,StopTheSteal,2
CancelCulture,FarRight,1
CancelCulture,GoP,1
CancelCulture,HoodCounty,1
CancelCulture,MicheleCarew,1
CancelCulture,StopTheSteal,1
CancelCulture,Texas,1
CancelCulture,tRump,1
Capitol,Conservative,1
Capitol,Democrats,1
Capitol,Fancelli,1
Capitol,Heiress,1
Capitol,Hope,1
Capitol,Insurrection,1
Capitol,Insurrectionists,1
Capitol,MAGASeditionRiot,1
Capitol,Publix,1
Capitol,RAGA,1
Capitol,Republicans,1
Capitol,Robocall,1
Capitol,StopTheSteal,2
Capitol,USA,1
Capitol,VoteBlue,1
Capitol,WhiteSupremacists,1
CapitolInsurrection,J6,1
CapitolInsurrection,JimWorthington,1
CapitolInsurrection,PA01,1
CapitolInsurrection,PASEN,1
CapitolInsurrection,Pennsylvania,1
CapitolInsurrection,StopTheSteal,1
CarmenQuinones,CurtisSliwa,1
CarmenQuinones,Democrat,1
CarmenQuinones,DontBeFooled,1
CarmenQuinones,EricAdams,1
CarmenQuinones,Harlem,1
CarmenQuinones,NYCBOE,1
CarmenQuinones,NYCElection2021,1
CarmenQuinones,ShaunAbreu,1
CarmenQuinones,StopRealSteal,1
CarmenQuinones,StopTheSteal,1
CarmenQuinones,Trump,1
CessateTheInsantiy,MerkaSucks,1
CessateTheInsantiy,StopTheSteal,1
Chase,Finchem,1
Chase,Fredericks,1
Chase,GlennYoungkin,1
Chase,January6thinsurrection,1
Chase,MarkFinchem,1
Chase,Paine,1
Chase,QAnon,1
Chase,RepMarkFinchem,1
Chase,Satanic,1
Chase,StopTheSteal,1
Chase,Trump,1
Chase,VA,1
Chase,Virginia,1
Chase,Youngkin,1
Chase,ZakPaine,1
Chase,audit,1
Chase,cabal,1
Chase,cannibalistic,1
Chase,patriots,1
Chase,pedophiles,1
Chase,rioters,1
Children,Democrats,1
Children,Governors,1
Children,Malls,1
Children,NewJersey,1
Children,OpenCarryGun,1
Children,Parks,1
Children,Police,1
Children,Republican,1
Children,StoptheSteal,1
Children,Supermarkets,1
Children,Trump,1
ChinaJoe,EveryLegalVote,1
ChinaJoe,FairElection,1
ChinaJoe,ForensicAudit,1
ChinaJoe,GetRidDominion,1
ChinaJoe,GetRidOfRino,1
ChinaJoe,MAGA,1
ChinaJoe,RiggedElections,1
ChinaJoe,StealWasReal,1
ChinaJoe,StopTheSteal,1
ChinaJoe,TrumpWon2020,1
ChrisWray,FederalistSociety,1
Ciatarelli,JimCrow,1
Ciatarelli,Malls,1
Ciatarelli,NewJersey,1
Ciatarelli,Pennsylvania,1
Ciatarelli,Republican,1
Ciatarelli,StoptheSteal,1
Ciatarelli,Trump,1
Ciatarelli,Virginia,1
Ciatarelli,Votersuppression,1
Civil,ElectionLaw,1
Civil,Emails,1
Civil,Expenses,1
Civil,Facebook,1
Civil,Florida,1
Civil,Generals,1
Civil,January5th,1
Civil,January6th,1
Civil,Liability,1
Civil,Missouri,1
Civil,MissouriAG,1
Civil,RAGA,1
Civil,RLDF,1
Civil,Report,1
Civil,RoboCalls,1
Civil,StopTheSteal,1
Civil,TheBusinessOfMakingFriends,1
Civil,USCOC,1
Civil,WarGames,1
Coinbase,customer,1
Coinbase,nucypher,1
Coinbase,robbed,1
Coinbase,stopthesteal,1
CommonSense,FlatEarther,1
CommonSense,FormerGuy,1
CommonSense,InjectBleach,1
CommonSense,KyrieIrving,1
CommonSense,Resist,1
CommonSense,StopTheSteal,2
CommonSense,Trumpvirus,1
CondoKingpin,JohnTory,1
CondoKingpin,StopTheSteal,1
CondoKingpin,Toronto,1
Conservatism,Democracy,1
Conservatism,FormerGuy,1
Conservatism,GOP,1
Conservatism,Hope,1
Conservatism,Jan6,1
Conservatism,Jan6NeverAgain,1
Conservatism,Republicans,1
Conservatism,StopTheSteal,1
Conservatism,USA,1
Conservatism,VoteBlue,1
Conservatism,facebookwhistleblower,1
Conservative,Democrats,1
Conservative,Hope,1
Conservative,Insurrectionists,1
Conservative,Republicans,1
Conservative,StopTheSteal,1
Conservative,USA,1
Conservative,VoteBlue,1
Conservative,WhiteSupremacists,1
ConspiracyTheory,CriticalRaceTheory,1
ConspiracyTheory,Hope,1
ConspiracyTheory,Racist,1
ConspiracyTheory,Republicans,1
ConspiracyTheory,StopTheLying,1
ConspiracyTheory,StopTheSteal,1
ConspiracyTheory,USA,1
ConspiracyTheory,VoteBlue,1
CopperGolem,stopthesteal,1
Coronavirus,CovidVaccine,1
Coronavirus,PandemicOfTheUnvaccinated,1
Coronavirus,StopTheSteal,1
CountTheVotes,IAMBEINGSUPPRESSED,1
CountTheVotes,StopTheSteal,1
Covid19,MakeOrwellFictionAgain,2
Covid19,PresidentAsteriskBiden,2
Covid19,ResistCommunism,2
Covid19,Scamdemic,2
Covid19,StopTheSteal,2
Covid19,UnionOfSovietStatesOfAmerica,2
Covid19,WeStandWithTrump,2
CovidVaccine,Haiti,1
CovidVaccine,Ivermectin,1
CovidVaccine,MAGA,1
CovidVaccine,PandemicOfTheUnvaccinated,1
CovidVaccine,PhilValentine,1
CovidVaccine,StopTheSteal,3
CriticalRaceTheory,Hope,1
CriticalRaceTheory,Racist,1
CriticalRaceTheory,Republicans,1
CriticalRaceTheory,StopTheLying,1
CriticalRaceTheory,StopTheSteal,1
CriticalRaceTheory,USA,1
CriticalRaceTheory,VoteBlue,1
Crypto,GEM,1
Crypto,Squeeze,1
Crypto,StoptheSteal,1
Crypto,WalletWatcher,1
Crypto,WaronCryptoTerror,1
Crypto,WaronRugs,1
Crypto,cryptocurrencies,1
CryptoGems,NewHeatCoinontheComeUp,2
CryptoGems,Squeeze,2
CryptoGems,StoptheSteal,2
CryptoGems,WalletWatcher,1
CryptoGems,WaronCryptoTerror,2
CryptoGems,WaronRugs,2
CryptoGems,cryptocurrecy,2
CryptoGems,investing,2
CryptoNews,ERC20,1
CryptoNews,ERC20tokens,1
CryptoNews,GEM,2
CryptoNews,Squeeze,1
CryptoNews,StoptheSteal,2
CryptoNews,WalletWatcher,2
CryptoNews,WaronCryptoTerror,1
CryptoNews,WaronCryptoTerrro,1
CryptoNews,WaronRugs,2
CryptoNews,altcoin,1
CryptoNews,binance,1
CryptoNews,blockchain,1
CryptoNews,crypto,1
CryptoNews,cryptocurrencies,1
CryptoNews,cryptocurrency,2
CryptoNews,cryptogem,1
CryptoNews,investing,1
CryptoNews,nucypher,1
CryptoNews,stopthesteal,1
CurtisSliwa,Democrat,1
CurtisSliwa,DontBeFooled,1
CurtisSliwa,EricAdams,1
CurtisSliwa,Harlem,1
CurtisSliwa,NYCBOE,1
CurtisSliwa,NYCElection2021,1
CurtisSliwa,ShaunAbreu,1
CurtisSliwa,StopRealSteal,1
CurtisSliwa,StopTheSteal,1
CurtisSliwa,Trump,1
CyberNinjas,DECERTIFYiowa,1
CyberNinjas,Fraudit,1
CyberNinjas,IOWA,1
CyberNinjas,IowaAudit,1
CyberNinjas,JonDunwellCheated,1
CyberNinjas,StopTheSteal,2
DECERTIFYiowa,IOWA,1
DECERTIFYiowa,JonDunwellCheated,1
DECERTIFYiowa,StopTheSteal,1
DOJ,InvestigatingThatDay,1
DOJ,StopTheSteal,1
DawnBancroft,Disparities,1
DawnBancroft,ForProfitPrisons,1
DawnBancroft,InstitutionalRacism,1
DawnBancroft,Jan6th,1
DawnBancroft,Maga,1
DawnBancroft,Marijuana,1
DawnBancroft,MerrickGarland,1
DawnBancroft,NancyPelosi,1
DawnBancroft,Pennsylvania,1
DawnBancroft,RussellAllen,1
DawnBancroft,Sentencing,1
DawnBancroft,StopTheSteal,1
DawnBancroft,mississippi,1
DawnBancroft,washingtondc,1
DefundThePolice,StopTheSteal,1
DemVoice1,Jan6thCommittee,1
DemVoice1,ONEV1,5
DemVoice1,PlagueOfTheUnvaccinated,1
DemVoice1,StopTheSteal,5
DemVoice1,VA,1
DemVoice1,WarOnWomen,1
DemVoice1,votersuppression,1
Democracy,FormerGuy,1
Democracy,GOP,1
Democracy,GetOut,2
Democracy,Hope,3
Democracy,Jan6,1
Democracy,Jan6NeverAgain,2
Democracy,Republicans,3
Democracy,StopTheSteal,3
Democracy,Stopthesteal,1
Democracy,ThereWasNoSreal,1
Democracy,Trump,1
Democracy,USA,3
Democracy,Vote,1
Democracy,VoteBlue,2
Democracy,VoteBlueToSaveAmerica,1
Democracy,facebookwhistleblower,1
Democracy,politics,1
Democracy,trumplost,1
Democrat,DontBeFooled,1
Democrat,EricAdams,1
Democrat,Harlem,1
Democrat,NYCBOE,1
Democrat,NYCElection2021,1
Democrat,ShaunAbreu,1
Democrat,StopRealSteal,1
Democrat,StopTheSteal,1
Democrat,Trump,1
Democrats,Dems,1
Democrats,DrainTheSwamp,1
Democrats,Election,1
Democrats,ElectionLaws,1
Democrats,Governors,1
Democrats,Hate,1
Democrats,Hateful,1
Democrats,Hope,1
Democrats,Insurrectionists,1
Democrats,Malls,1
Democrats,NewJersey,1
Democrats,OpenCarryGun,1
Democrats,Parks,1
Democrats,Police,1
Democrats,Republican,1
Democrats,Republicans,2
Democrats,StopTheSteal,2
Democrats,StoptheSteal,2
Democrats,Supermarkets,1
Democrats,SwampNeedsDraining,1
Democrats,TrueTheVote,1
Democrats,Trump,2
Democrats,USA,1
Democrats,VA,1
Democrats,Virginia,1
Democrats,VoteBlue,1
Democrats,WhiteSupremacists,1
Dems,DrainTheSwamp,1
Dems,ElectionLaws,1
Dems,StopTheSteal,1
Dems,SwampNeedsDraining,1
Dems,TrueTheVote,1
Dems,VA,1
Dems,Virginia,1
Demvoice1,GOPDomesticTerrorists,1
Demvoice1,Gardasil,1
Demvoice1,ONEV1,2
Demvoice1,StopTheSteal,2
Deripaska,FBI,1
Deripaska,PaulManafort,1
Deripaska,Putin,1
Deripaska,Russia,1
Deripaska,StopTheSteal,1
Deripaska,Trump,1
Disparities,ForProfitPrisons,1
Disparities,InstitutionalRacism,1
Disparities,Jan6th,1
Disparities,Maga,1
Disparities,Marijuana,1
Disparities,MerrickGarland,1
Disparities,NancyPelosi,1
Disparities,Pennsylvania,1
Disparities,RussellAllen,1
Disparities,Sentencing,1
Disparities,StopTheSteal,1
Disparities,mississippi,1
Disparities,washingtondc,1
DoNotComply,DoNotVote,3
DoNotComply,DoNothingRepublicans,3
DoNotComply,StopTheSteal,1
DoNotComply,resist,1
DoNotVote,DoNothingRepublicans,3
DoNotVote,StopTheSteal,1
DoNotVote,resist,1
DoNothingRepublicans,StopTheSteal,1
DoNothingRepublicans,resist,1
DomesticTerrorist,FBRParty,1
DomesticTerrorist,MAGA,1
DomesticTerrorist,Resist,2
DomesticTerrorist,ScottMcKay,2
DomesticTerrorist,SeditionHasConsequences,2
DomesticTerrorist,StopTheSteal,3
DomesticTerrorist,Trump,2
DomesticTerrorist,Trumpvirus,1
DomesticTerrorists,PublicSafety,1
DomesticTerrorists,Resist,1
DomesticTerrorists,StopTheSteal,1
DomesticTerrorists,WhiteNationalists,1
DominionFraud,Facts,2
DominionFraud,MakeItMakeSense,1
DominionFraud,StopTheSteal,2
DominionFraud,THELAW,2
DominionFraud,TheWorldIsWatching,1
